Image,VulnerabilityID,PkgName,InstalledVersion,Severity
python:latest,CVE-2024-38608,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-38611,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-38619,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-38620,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-38622,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-38625,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-38630,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-38632,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39293,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39298,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39371,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39469,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39472,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39474,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39478,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39484,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39487,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39494,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39495,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39496,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39497,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39499,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39500,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39501,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39502,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39503,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39505,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39506,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39507,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39508,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39509,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-39510,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40899,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40900,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40901,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40902,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40903,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40904,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40905,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40906,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40908,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40910,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40911,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40912,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40913,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40914,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40915,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40916,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40918,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40919,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40920,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40921,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40924,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40927,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40929,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40931,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40932,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40934,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40935,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40937,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40938,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40939,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40940,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40941,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40942,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40943,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40945,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40947,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40948,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40953,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40954,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40956,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40957,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40958,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40959,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40960,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40961,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40963,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40965,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40966,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40967,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40968,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40969,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40970,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40971,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40972,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40973,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40974,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40975,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40976,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40977,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40978,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40979,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40980,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40981,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40982,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40983,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40984,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40987,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40988,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40989,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40990,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40993,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40994,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40995,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40996,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40997,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40998,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-40999,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-41000,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-41001,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-41002,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-41004,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-41005,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-41006,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-41008,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2024-41009,linux-libc-dev,6.1.94-1,MEDIUM
python:latest,CVE-2004-0230,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2005-3660,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2007-3719,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2008-2544,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2008-4609,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2010-4563,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2010-5321,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2011-4915,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2011-4916,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2011-4917,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2012-4542,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2014-9892,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2014-9900,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2015-2877,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2016-10723,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2016-8660,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2017-0630,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2017-13693,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2017-13694,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2018-1121,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2018-12928,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2018-17977,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-11191,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-12378,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-12379,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-12380,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-12381,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-12382,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-12455,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-12456,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-16229,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-16230,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-16231,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-16232,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-16233,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-16234,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-19070,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2019-19378,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2020-11725,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2020-35501,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2021-26934,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2021-3714,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2022-0400,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2022-1247,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2022-25265,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2022-2961,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2022-3238,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2022-41848,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2022-44032,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2022-44033,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2022-44034,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2022-45884,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2022-45885,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2022-45888,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2023-23039,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2023-26242,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2023-31081,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2023-31085,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2023-3640,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2023-39191,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2023-4134,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2024-41007,linux-libc-dev,6.1.94-1,LOW
python:latest,TEMP-0000000-F7A20F,linux-libc-dev,6.1.94-1,LOW
python:latest,CVE-2024-26841,linux-libc-dev,6.1.94-1,UNKNOWN
python:latest,CVE-2023-4641,login,1:4.13+dfsg1-1+b1,MEDIUM
python:latest,CVE-2007-5686,login,1:4.13+dfsg1-1+b1,LOW
python:latest,CVE-2019-19882,login,1:4.13+dfsg1-1+b1,LOW
python:latest,CVE-2023-29383,login,1:4.13+dfsg1-1+b1,LOW
python:latest,TEMP-0628843-DBAD28,login,1:4.13+dfsg1-1+b1,LOW
python:latest,CVE-2008-1687,m4,1.4.19-3,LOW
python:latest,CVE-2008-1688,m4,1.4.19-3,LOW
python:latest,CVE-2024-21096,mariadb-common,1:10.11.6-0+deb12u1,MEDIUM
python:latest,CVE-2022-0563,mount,2.38.1-5+deb12u1,LOW
python:latest,CVE-2023-50495,ncurses-base,6.4-4,MEDIUM
python:latest,CVE-2023-45918,ncurses-base,6.4-4,LOW
python:latest,CVE-2023-50495,ncurses-bin,6.4-4,MEDIUM
python:latest,CVE-2023-45918,ncurses-bin,6.4-4,LOW
python:latest,CVE-2007-2243,openssh-client,1:9.2p1-2+deb12u3,LOW
python:latest,CVE-2007-2768,openssh-client,1:9.2p1-2+deb12u3,LOW
python:latest,CVE-2008-3234,openssh-client,1:9.2p1-2+deb12u3,LOW
python:latest,CVE-2016-20012,openssh-client,1:9.2p1-2+deb12u3,LOW
python:latest,CVE-2018-15919,openssh-client,1:9.2p1-2+deb12u3,LOW
python:latest,CVE-2019-6110,openssh-client,1:9.2p1-2+deb12u3,LOW
python:latest,CVE-2020-14145,openssh-client,1:9.2p1-2+deb12u3,LOW
python:latest,CVE-2020-15778,openssh-client,1:9.2p1-2+deb12u3,LOW
python:latest,CVE-2023-51767,openssh-client,1:9.2p1-2+deb12u3,LOW
python:latest,CVE-2024-4603,openssl,3.0.13-1~deb12u1,MEDIUM
python:latest,CVE-2024-4741,openssl,3.0.13-1~deb12u1,MEDIUM
python:latest,CVE-2024-5535,openssl,3.0.13-1~deb12u1,MEDIUM
python:latest,CVE-2024-2511,openssl,3.0.13-1~deb12u1,LOW
python:latest,CVE-2023-4641,passwd,1:4.13+dfsg1-1+b1,MEDIUM
python:latest,CVE-2007-5686,passwd,1:4.13+dfsg1-1+b1,LOW
python:latest,CVE-2019-19882,passwd,1:4.13+dfsg1-1+b1,LOW
python:latest,CVE-2023-29383,passwd,1:4.13+dfsg1-1+b1,LOW
python:latest,TEMP-0628843-DBAD28,passwd,1:4.13+dfsg1-1+b1,LOW
python:latest,CVE-2010-4651,patch,2.7.6-7,LOW
python:latest,CVE-2018-6951,patch,2.7.6-7,LOW
python:latest,CVE-2018-6952,patch,2.7.6-7,LOW
python:latest,CVE-2021-45261,patch,2.7.6-7,LOW
python:latest,CVE-2023-31484,perl,5.36.0-7+deb12u1,HIGH
python:latest,CVE-2011-4116,perl,5.36.0-7+deb12u1,LOW
python:latest,CVE-2023-31486,perl,5.36.0-7+deb12u1,LOW
python:latest,CVE-2023-31484,perl-base,5.36.0-7+deb12u1,HIGH
python:latest,CVE-2011-4116,perl-base,5.36.0-7+deb12u1,LOW
python:latest,CVE-2023-31486,perl-base,5.36.0-7+deb12u1,LOW
python:latest,CVE-2023-31484,perl-modules-5.36,5.36.0-7+deb12u1,HIGH
python:latest,CVE-2011-4116,perl-modules-5.36,5.36.0-7+deb12u1,LOW
python:latest,CVE-2023-31486,perl-modules-5.36,5.36.0-7+deb12u1,LOW
python:latest,CVE-2023-4016,procps,2:4.0.2-3,LOW
python:latest,CVE-2023-27043,python3.11,3.11.2-6+deb12u2,MEDIUM
python:latest,CVE-2024-4032,python3.11,3.11.2-6+deb12u2,LOW
python:latest,CVE-2024-0397,python3.11,3.11.2-6+deb12u2,UNKNOWN
python:latest,CVE-2023-27043,python3.11-minimal,3.11.2-6+deb12u2,MEDIUM
python:latest,CVE-2024-4032,python3.11-minimal,3.11.2-6+deb12u2,LOW
python:latest,CVE-2024-0397,python3.11-minimal,3.11.2-6+deb12u2,UNKNOWN
python:latest,TEMP-0517018-A83CE6,sysvinit-utils,3.06-4,LOW
python:latest,CVE-2005-2541,tar,1.34+dfsg-1.2+deb12u1,LOW
python:latest,TEMP-0290435-0B57B5,tar,1.34+dfsg-1.2+deb12u1,LOW
python:latest,CVE-2021-35331,tcl8.6,8.6.13+dfsg-2,LOW
python:latest,CVE-2021-35331,tcl8.6-dev,8.6.13+dfsg-2,LOW
python:latest,CVE-2021-4217,unzip,6.0-28,LOW
python:latest,CVE-2022-0563,util-linux,2.38.1-5+deb12u1,LOW
python:latest,CVE-2022-0563,util-linux-extra,2.38.1-5+deb12u1,LOW
python:latest,CVE-2022-0563,uuid-dev,2.38.1-5+deb12u1,LOW
python:latest,CVE-2021-31879,wget,1.21.3-1+b1,MEDIUM
python:latest,CVE-2024-38428,wget,1.21.3-1+b1,MEDIUM
python:latest,CVE-2023-45853,zlib1g,1:1.2.13.dfsg-1,CRITICAL
python:latest,CVE-2023-45853,zlib1g-dev,1:1.2.13.dfsg-1,CRITICAL
postgres:latest,CVE-2011-3374,apt,2.6.1,LOW
postgres:latest,TEMP-0841856-B18BAF,bash,5.2.15-2+b7,LOW
postgres:latest,CVE-2022-0563,bsdutils,1:2.38.1-5+deb12u1,LOW
postgres:latest,CVE-2016-2781,coreutils,9.1-1,LOW
postgres:latest,CVE-2017-18018,coreutils,9.1-1,LOW
postgres:latest,CVE-2022-3219,dirmngr,2.2.40-1.1,LOW
postgres:latest,CVE-2023-4039,gcc-12-base,12.2.0-14,MEDIUM
postgres:latest,CVE-2022-27943,gcc-12-base,12.2.0-14,LOW
postgres:latest,CVE-2022-3219,gnupg,2.2.40-1.1,LOW
postgres:latest,CVE-2022-3219,gnupg-l10n,2.2.40-1.1,LOW
postgres:latest,CVE-2022-3219,gnupg-utils,2.2.40-1.1,LOW
postgres:latest,CVE-2022-3219,gpg,2.2.40-1.1,LOW
postgres:latest,CVE-2022-3219,gpg-agent,2.2.40-1.1,LOW
postgres:latest,CVE-2022-3219,gpg-wks-client,2.2.40-1.1,LOW
postgres:latest,CVE-2022-3219,gpg-wks-server,2.2.40-1.1,LOW
postgres:latest,CVE-2022-3219,gpgconf,2.2.40-1.1,LOW
postgres:latest,CVE-2022-3219,gpgsm,2.2.40-1.1,LOW
postgres:latest,CVE-2022-3219,gpgv,2.2.40-1.1,LOW
postgres:latest,CVE-2011-3374,libapt-pkg6.0,2.6.1,LOW
postgres:latest,CVE-2022-0563,libblkid1,2.38.1-5+deb12u1,LOW
postgres:latest,CVE-2010-4756,libc-bin,2.36-9+deb12u7,LOW
postgres:latest,CVE-2018-20796,libc-bin,2.36-9+deb12u7,LOW
postgres:latest,CVE-2019-1010022,libc-bin,2.36-9+deb12u7,LOW
postgres:latest,CVE-2019-1010023,libc-bin,2.36-9+deb12u7,LOW
postgres:latest,CVE-2019-1010024,libc-bin,2.36-9+deb12u7,LOW
postgres:latest,CVE-2019-1010025,libc-bin,2.36-9+deb12u7,LOW
postgres:latest,CVE-2019-9192,libc-bin,2.36-9+deb12u7,LOW
postgres:latest,CVE-2010-4756,libc-l10n,2.36-9+deb12u7,LOW
postgres:latest,CVE-2018-20796,libc-l10n,2.36-9+deb12u7,LOW
postgres:latest,CVE-2019-1010022,libc-l10n,2.36-9+deb12u7,LOW
postgres:latest,CVE-2019-1010023,libc-l10n,2.36-9+deb12u7,LOW
postgres:latest,CVE-2019-1010024,libc-l10n,2.36-9+deb12u7,LOW
postgres:latest,CVE-2019-1010025,libc-l10n,2.36-9+deb12u7,LOW
postgres:latest,CVE-2019-9192,libc-l10n,2.36-9+deb12u7,LOW
postgres:latest,CVE-2010-4756,libc6,2.36-9+deb12u7,LOW
postgres:latest,CVE-2018-20796,libc6,2.36-9+deb12u7,LOW
postgres:latest,CVE-2019-1010022,libc6,2.36-9+deb12u7,LOW
postgres:latest,CVE-2019-1010023,libc6,2.36-9+deb12u7,LOW
postgres:latest,CVE-2019-1010024,libc6,2.36-9+deb12u7,LOW
postgres:latest,CVE-2019-1010025,libc6,2.36-9+deb12u7,LOW
postgres:latest,CVE-2019-9192,libc6,2.36-9+deb12u7,LOW
postgres:latest,CVE-2023-4039,libgcc-s1,12.2.0-14,MEDIUM
postgres:latest,CVE-2022-27943,libgcc-s1,12.2.0-14,LOW
postgres:latest,CVE-2024-2236,libgcrypt20,1.10.1-3,MEDIUM
postgres:latest,CVE-2018-6829,libgcrypt20,1.10.1-3,LOW
postgres:latest,CVE-2011-3389,libgnutls30,3.7.9-2+deb12u3,LOW
postgres:latest,CVE-2024-26462,libgssapi-krb5-2,1.20.1-2+deb12u1,HIGH
postgres:latest,CVE-2024-26458,libgssapi-krb5-2,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2024-26461,libgssapi-krb5-2,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2024-37370,libgssapi-krb5-2,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2024-37371,libgssapi-krb5-2,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2018-5709,libgssapi-krb5-2,1.20.1-2+deb12u1,LOW
postgres:latest,CVE-2024-26462,libk5crypto3,1.20.1-2+deb12u1,HIGH
postgres:latest,CVE-2024-26458,libk5crypto3,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2024-26461,libk5crypto3,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2024-37370,libk5crypto3,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2024-37371,libk5crypto3,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2018-5709,libk5crypto3,1.20.1-2+deb12u1,LOW
postgres:latest,CVE-2024-26462,libkrb5-3,1.20.1-2+deb12u1,HIGH
postgres:latest,CVE-2024-26458,libkrb5-3,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2024-26461,libkrb5-3,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2024-37370,libkrb5-3,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2024-37371,libkrb5-3,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2018-5709,libkrb5-3,1.20.1-2+deb12u1,LOW
postgres:latest,CVE-2024-26462,libkrb5support0,1.20.1-2+deb12u1,HIGH
postgres:latest,CVE-2024-26458,libkrb5support0,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2024-26461,libkrb5support0,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2024-37370,libkrb5support0,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2024-37371,libkrb5support0,1.20.1-2+deb12u1,MEDIUM
postgres:latest,CVE-2018-5709,libkrb5support0,1.20.1-2+deb12u1,LOW
postgres:latest,CVE-2023-2953,libldap-2.5-0,2.5.13+dfsg-5,HIGH
postgres:latest,CVE-2015-3276,libldap-2.5-0,2.5.13+dfsg-5,LOW
postgres:latest,CVE-2017-14159,libldap-2.5-0,2.5.13+dfsg-5,LOW
postgres:latest,CVE-2017-17740,libldap-2.5-0,2.5.13+dfsg-5,LOW
postgres:latest,CVE-2020-15719,libldap-2.5-0,2.5.13+dfsg-5,LOW
postgres:latest,CVE-2024-31852,libllvm16,1:16.0.6-15~deb12u1,MEDIUM
postgres:latest,CVE-2022-0563,libmount1,2.38.1-5+deb12u1,LOW
postgres:latest,CVE-2023-50495,libncursesw6,6.4-4,MEDIUM
postgres:latest,CVE-2023-45918,libncursesw6,6.4-4,LOW
postgres:latest,CVE-2024-22365,libpam-modules,1.5.2-6+deb12u1,MEDIUM
postgres:latest,CVE-2024-22365,libpam-modules-bin,1.5.2-6+deb12u1,MEDIUM
postgres:latest,CVE-2024-22365,libpam-runtime,1.5.2-6+deb12u1,MEDIUM
postgres:latest,CVE-2024-22365,libpam0g,1.5.2-6+deb12u1,MEDIUM
postgres:latest,CVE-2023-31484,libperl5.36,5.36.0-7+deb12u1,HIGH
postgres:latest,CVE-2011-4116,libperl5.36,5.36.0-7+deb12u1,LOW
postgres:latest,CVE-2023-31486,libperl5.36,5.36.0-7+deb12u1,LOW
postgres:latest,CVE-2022-0563,libsmartcols1,2.38.1-5+deb12u1,LOW
postgres:latest,CVE-2023-7104,libsqlite3-0,3.40.1-2,HIGH
postgres:latest,CVE-2024-0232,libsqlite3-0,3.40.1-2,MEDIUM
postgres:latest,CVE-2021-45346,libsqlite3-0,3.40.1-2,LOW
postgres:latest,CVE-2024-4603,libssl3,3.0.13-1~deb12u1,MEDIUM
postgres:latest,CVE-2024-4741,libssl3,3.0.13-1~deb12u1,MEDIUM
postgres:latest,CVE-2024-5535,libssl3,3.0.13-1~deb12u1,MEDIUM
postgres:latest,CVE-2024-2511,libssl3,3.0.13-1~deb12u1,LOW
postgres:latest,CVE-2023-4039,libstdc++6,12.2.0-14,MEDIUM
postgres:latest,CVE-2022-27943,libstdc++6,12.2.0-14,LOW
postgres:latest,CVE-2013-4392,libsystemd0,252.26-1~deb12u2,LOW
postgres:latest,CVE-2023-31437,libsystemd0,252.26-1~deb12u2,LOW
postgres:latest,CVE-2023-31438,libsystemd0,252.26-1~deb12u2,LOW
postgres:latest,CVE-2023-31439,libsystemd0,252.26-1~deb12u2,LOW
postgres:latest,CVE-2023-50495,libtinfo6,6.4-4,MEDIUM
postgres:latest,CVE-2023-45918,libtinfo6,6.4-4,LOW
postgres:latest,CVE-2013-4392,libudev1,252.26-1~deb12u2,LOW
postgres:latest,CVE-2023-31437,libudev1,252.26-1~deb12u2,LOW
postgres:latest,CVE-2023-31438,libudev1,252.26-1~deb12u2,LOW
postgres:latest,CVE-2023-31439,libudev1,252.26-1~deb12u2,LOW
postgres:latest,CVE-2022-0563,libuuid1,2.38.1-5+deb12u1,LOW
postgres:latest,CVE-2024-25062,libxml2,2.9.14+dfsg-1.3~deb12u1,HIGH
postgres:latest,CVE-2023-39615,libxml2,2.9.14+dfsg-1.3~deb12u1,MEDIUM
postgres:latest,CVE-2023-45322,libxml2,2.9.14+dfsg-1.3~deb12u1,MEDIUM
postgres:latest,CVE-2024-34459,libxml2,2.9.14+dfsg-1.3~deb12u1,LOW
